Open,High,Low,Close,Volume
41524.29000000,44141.37000000,41410.17000000,43824.10000000,46381.22781000
43820.01000000,48495.00000000,43283.03000000,48141.61000000,66244.87492000
48141.60000000,48336.59000000,47430.18000000,47634.90000000,30508.98131000
47634.89000000,49228.08000000,47088.00000000,48200.01000000,30825.05601000
48200.01000000,49536.12000000,46891.00000000,49224.94000000,46796.49372000
49224.93000000,51886.30000000,49022.40000000,51471.99000000,52125.66793000
51471.99000000,55750.00000000,50382.41000000,55315.00000000,79877.54518100
55315.00000000,55332.31000000,53357.00000000,53785.22000000,54917.37766000
53785.22000000,56100.00000000,53617.61000000,53951.43000000,46160.25785000
53955.67000000,55489.00000000,53661.67000000,54949.72000000,55177.08013000
54949.72000000,56561.31000000,54080.00000000,54659.00000000,89237.83612800
54659.01000000,57839.04000000,54415.06000000,57471.35000000,52933.16575100
57471.35000000,57680.00000000,53879.00000000,55996.93000000,53471.28550000
55996.91000000,57777.00000000,54167.19000000,57367.00000000,55808.44492000
57370.83000000,58532.54000000,56818.05000000,57347.94000000,43053.33678100
57347.94000000,62933.00000000,56850.00000000,61672.42000000,82512.90802200
61672.42000000,62378.42000000,60150.00000000,60875.57000000,35467.88096000
60875.57000000,61718.39000000,58963.00000000,61528.33000000,39099.24124000
61528.32000000,62695.78000000,59844.45000000,62009.84000000,51798.44844000
62005.60000000,64486.00000000,61322.22000000,64280.59000000,53628.10774400
64280.59000000,67000.00000000,63481.40000000,66001.41000000,51428.93485600
66001.40000000,66639.74000000,62000.00000000,62193.15000000,68538.64537000
62193.15000000,63732.39000000,60000.00000000,60688.22000000,52119.35886000
60688.23000000,61747.64000000,59562.15000000,61286.75000000,27626.93678000
61286.75000000,61500.00000000,59510.63000000,60852.22000000,31226.57676000
60852.22000000,63710.63000000,60650.00000000,63078.78000000,36853.83806000
63078.78000000,63293.48000000,59817.55000000,60328.81000000,40217.50083000
60328.81000000,61496.00000000,58000.00000000,58413.44000000,62124.49016000
58413.44000000,62499.00000000,57820.00000000,60575.89000000,61056.35301000
60575.90000000,62980.00000000,60174.81000000,62253.71000000,43973.90414000
62253.70000000,62359.25000000,60673.00000000,61859.19000000,31478.12566000
61859.19000000,62405.30000000,59945.36000000,61299.80000000,39267.63794000
61299.81000000,62437.74000000,59405.00000000,60911.11000000,44687.66672000
60911.12000000,64270.00000000,60624.68000000,63219.99000000,46368.28410000
63220.57000000,63500.00000000,60382.76000000,62896.48000000,43336.09049000
62896.49000000,63086.31000000,60677.01000000,61395.01000000,35930.93314000
61395.01000000,62595.72000000,60721.00000000,60937.12000000,31604.48749000
60940.18000000,61560.49000000,60050.00000000,61470.61000000,25590.57408000
61470.62000000,63286.35000000,61322.78000000,63273.59000000,25515.68830000
63273.58000000,67789.00000000,63273.58000000,67525.83000000,54442.09455400
67525.82000000,68524.25000000,66222.40000000,66947.66000000,44661.37806800
66947.67000000,69000.00000000,62822.90000000,64882.43000000,65171.50404600
64882.42000000,65600.07000000,64100.00000000,64774.26000000,37237.98058000
64774.25000000,65450.70000000,62278.00000000,64122.23000000,44490.10816000
64122.22000000,65000.00000000,63360.22000000,64380.00000000,22504.97383000
64380.01000000,65550.51000000,63576.27000000,65519.10000000,25705.07347000
65519.11000000,66401.82000000,63400.00000000,63606.74000000,37829.37124000
63606.73000000,63617.31000000,58574.07000000,60058.87000000,77455.15609000
60058.87000000,60840.23000000,58373.00000000,60344.87000000,46289.38491000
60344.86000000,60976.00000000,56474.26000000,56891.62000000,62146.99931000
56891.62000000,58320.00000000,55600.00000000,58052.24000000,50715.88726000
58057.10000000,59845.00000000,57353.00000000,59707.51000000,33811.59010000
59707.52000000,60029.76000000,58486.65000000,58622.02000000,31902.22785000
58617.70000000,59444.00000000,55610.00000000,56247.18000000,51724.32047000
56243.83000000,58009.99000000,55317.00000000,57541.27000000,49917.85017000
57541.26000000,57735.00000000,55837.00000000,57138.29000000,39612.04964000
57138.29000000,59398.90000000,57000.00000000,58960.36000000,42153.51522000
58960.37000000,59150.00000000,53500.00000000,53726.53000000,65927.87066000
53723.72000000,55280.00000000,53610.00000000,54721.03000000,29716.99957000
54716.47000000,57445.05000000,53256.64000000,57274.88000000,36163.71370000
57274.89000000,58865.97000000,56666.67000000,57776.25000000,40125.28009000
57776.25000000,59176.99000000,55875.55000000,56950.56000000,49161.05194000
56950.56000000,59053.55000000,56458.01000000,57184.07000000,44956.63656000
57184.07000000,57375.47000000,55777.77000000,56480.34000000,37574.05976000
56484.26000000,57600.00000000,51680.00000000,53601.05000000,58927.69027000
53601.05000000,53859.10000000,42000.30000000,49152.47000000,114203.37374800
49152.46000000,49699.05000000,47727.21000000,49396.33000000,45580.82012000
49396.32000000,50891.11000000,47100.00000000,50441.92000000,58571.21575000
50441.91000000,51936.33000000,50039.74000000,50588.95000000,38253.46877000
50588.95000000,51200.00000000,48600.00000000,50471.19000000,38425.92466000
50471.19000000,50797.76000000,47320.00000000,47545.59000000,37692.68665000
47535.90000000,50125.00000000,46852.00000000,47140.54000000,44233.57391000
47140.54000000,49485.71000000,46751.00000000,49389.99000000,28889.19358000
49389.99000000,50777.00000000,48638.00000000,50053.90000000,26017.93421000
50053.90000000,50189.97000000,45672.75000000,46702.75000000,50869.52093000
46702.76000000,48700.41000000,46290.00000000,48343.28000000,39955.98445000
48336.95000000,49500.00000000,46547.00000000,48864.98000000,51629.18100000
48864.98000000,49436.43000000,47511.00000000,47632.38000000,31949.86739000
47632.38000000,47995.96000000,45456.00000000,46131.20000000,43104.48870000
46133.83000000,47392.37000000,45500.00000000,46834.48000000,25020.05271000
46834.47000000,48300.01000000,46406.91000000,46681.23000000,29305.70665000
46681.24000000,47537.57000000,45558.85000000,46914.16000000,35848.50609000
46914.17000000,49328.96000000,46630.00000000,48889.88000000,37713.92924000
48887.59000000,49576.13000000,48421.87000000,48588.16000000,27004.20220000
48588.17000000,51375.00000000,47920.42000000,50838.81000000,35192.54046000
50838.82000000,51810.00000000,50384.43000000,50820.00000000,31684.84269000
50819.99000000,51156.23000000,50142.32000000,50399.66000000,19135.51613000
50399.67000000,51280.00000000,49412.00000000,50775.49000000,22569.88914000
50775.48000000,52088.00000000,50449.00000000,50701.44000000,28792.21566000
50701.44000000,50704.05000000,47313.01000000,47543.74000000,45853.33924000
47543.74000000,48139.08000000,46096.99000000,46464.66000000,39498.87000000
46464.66000000,47900.00000000,45900.00000000,47120.87000000,30352.29569000
47120.88000000,48548.26000000,45678.00000000,46216.93000000,34937.99796000
46216.93000000,47954.63000000,46208.37000000,47722.65000000,19604.46325000
47722.66000000,47990.00000000,46654.00000000,47286.18000000,18340.46040000
47286.18000000,47570.00000000,45696.00000000,46446.10000000,27662.07710000
46446.10000000,47557.54000000,45500.00000000,45832.01000000,35491.41360000
45832.01000000,47070.00000000,42500.00000000,43451.13000000,51784.11857000
43451.14000000,43816.00000000,42430.58000000,43082.31000000,38880.37305000
43082.30000000,43145.83000000,40610.00000000,41566.48000000,54836.50818000
41566.48000000,42300.00000000,40501.00000000,41679.74000000,32952.73111000
41679.74000000,42786.70000000,41200.02000000,41864.62000000,22724.39426000
41864.62000000,42248.50000000,39650.00000000,41822.49000000,50729.17019000
41822.49000000,43100.00000000,41268.93000000,42729.29000000,37296.43729000
42729.29000000,44322.00000000,42450.00000000,43902.66000000,33943.29280000
43902.65000000,44500.00000000,42311.22000000,42560.11000000,34910.87762000
42558.35000000,43448.78000000,41725.95000000,43059.96000000,32640.88292000
43059.96000000,43800.00000000,42555.00000000,43084.29000000,21936.05616000
43084.29000000,43475.00000000,42581.79000000,43071.66000000,20602.35271000
43071.66000000,43176.18000000,41540.42000000,42201.62000000,27562.08613000
42201.63000000,42691.00000000,41250.00000000,42352.12000000,29324.08257000
42352.12000000,42559.13000000,41138.56000000,41660.01000000,31685.72159000
41660.00000000,43505.00000000,40553.31000000,40680.91000000,42330.33953000
40680.92000000,41100.00000000,35440.45000000,36445.31000000,88860.89199900
36445.31000000,36835.22000000,34008.00000000,35071.42000000,90471.33896100
35071.42000000,36499.00000000,34601.01000000,36244.55000000,44279.52354000
36244.55000000,37550.00000000,32917.17000000,36660.35000000,91904.75321100
36660.35000000,37545.14000000,35701.00000000,36958.32000000,49232.40183000
36958.32000000,38919.98000000,36234.63000000,36809.34000000,69830.16036000
36807.24000000,37234.47000000,35507.01000000,37160.10000000,53020.87934000
37160.11000000,38000.00000000,36155.01000000,37716.56000000,42154.26956000
37716.57000000,38720.74000000,37268.44000000,38166.84000000,26129.49682000
38166.83000000,38359.26000000,37351.63000000,37881.76000000,21430.66527000
37881.75000000,38744.00000000,36632.61000000,38466.90000000,36855.24580000
38466.90000000,39265.20000000,38000.00000000,38694.59000000,34574.44663000
38694.59000000,38855.92000000,36586.95000000,36896.36000000,35794.68130000
36896.37000000,37387.00000000,36250.00000000,37311.61000000,32081.10999000
37311.98000000,41772.33000000,37026.73000000,41574.25000000,64703.95874000
41571.70000000,41913.69000000,40843.01000000,41382.59000000,32532.34372000
41382.60000000,42656.00000000,41116.56000000,42380.87000000,22405.16704000
42380.87000000,44500.50000000,41645.85000000,43839.99000000,51060.62006000
43839.99000000,45492.00000000,42666.00000000,44042.99000000,64880.29387000
44043.00000000,44799.00000000,43117.92000000,44372.72000000,34428.16729000
44372.71000000,45821.00000000,43174.01000000,43495.44000000,62357.29091000
43495.44000000,43920.00000000,41938.51000000,42373.73000000,44975.16870000
42373.73000000,43079.49000000,41688.88000000,42217.87000000,26556.85681000
42217.87000000,42760.00000000,41870.00000000,42053.66000000,17732.08113000
42053.65000000,42842.40000000,41550.56000000,42535.94000000,34010.13060000
42535.94000000,44751.40000000,42427.03000000,44544.86000000,38095.19576000
44544.85000000,44549.97000000,43307.00000000,43873.56000000,28471.87270000
43873.56000000,44164.71000000,40073.21000000,40515.70000000,47245.99494000
40515.71000000,40959.88000000,39450.00000000,39974.44000000,43845.92241000
39974.45000000,40444.32000000,39639.03000000,40079.17000000,18042.05510000
40079.17000000,40125.44000000,38000.00000000,38386.89000000,33439.29011000
38386.89000000,39494.35000000,36800.00000000,37008.16000000,62347.68496000
37008.16000000,38429.00000000,36350.00000000,38230.33000000,53785.94589000
38230.33000000,39249.93000000,37036.79000000,37250.01000000,43560.73200000
37250.02000000,39843.00000000,34322.28000000,38327.21000000,120476.29458000
38328.68000000,39683.53000000,38014.37000000,39219.17000000,56574.57125000
39219.16000000,40348.45000000,38573.18000000,39116.72000000,29361.25680000
39116.73000000,39855.70000000,37000.00000000,37699.07000000,46229.44719000
37699.08000000,44225.84000000,37450.17000000,43160.00000000,73945.63858000
43160.00000000,44949.00000000,42809.98000000,44421.20000000,61743.09873000
44421.20000000,45400.00000000,43334.09000000,43892.98000000,57782.65081000
43892.99000000,44101.12000000,41832.28000000,42454.00000000,50940.61021000
42454.00000000,42527.30000000,38550.00000000,39148.66000000,61964.68498000
39148.65000000,39613.24000000,38407.59000000,39397.96000000,30363.13341000
39397.97000000,39693.87000000,38088.57000000,38420.81000000,39677.26158000
38420.80000000,39547.57000000,37155.00000000,37988.00000000,63994.11559000
37988.01000000,39362.08000000,37867.65000000,38730.63000000,55583.06638000
38730.63000000,42594.06000000,38656.45000000,41941.71000000,67392.58799000
41941.70000000,42039.63000000,38539.73000000,39422.00000000,71962.93154000
39422.01000000,40236.26000000,38223.60000000,38729.57000000,59018.76420000
38729.57000000,39486.71000000,38660.52000000,38807.36000000,24034.36432000
38807.35000000,39310.00000000,37578.51000000,37777.34000000,32791.82359000
37777.35000000,39947.12000000,37555.00000000,39671.37000000,46945.45375000
39671.37000000,39887.61000000,38098.33000000,39280.33000000,46015.54926000
39280.33000000,41718.00000000,38828.48000000,41114.00000000,88120.76167000
41114.01000000,41478.82000000,40500.00000000,40917.90000000,37189.38087000
40917.89000000,42325.02000000,40135.04000000,41757.51000000,45408.00969000
41757.51000000,42400.00000000,41499.29000000,42201.13000000,29067.18108000
42201.13000000,42296.26000000,40911.00000000,41262.11000000,30653.33468000
41262.11000000,41544.22000000,40467.94000000,41002.25000000,39426.24877000
41002.26000000,43361.00000000,40875.51000000,42364.13000000,59454.94294000
42364.13000000,43025.96000000,41751.47000000,42882.76000000,40828.87039000
42882.76000000,44220.89000000,42560.46000000,43991.46000000,56195.12374000
43991.46000000,45094.14000000,43579.00000000,44313.16000000,54614.43648000
44313.16000000,44792.99000000,44071.97000000,44511.27000000,23041.61741000
44511.27000000,46999.00000000,44421.46000000,46827.76000000,41874.91071000
46827.76000000,48189.84000000,46663.56000000,47122.21000000,58949.26140000
47122.21000000,48096.47000000,46950.85000000,47434.80000000,36772.28457000
47434.79000000,47700.22000000,46445.42000000,47067.99000000,40947.20850000
47067.99000000,47600.00000000,45200.00000000,45510.34000000,48645.12667000
45510.35000000,46720.09000000,44200.00000000,46283.49000000,56271.06474000
46283.49000000,47213.00000000,45620.00000000,45811.00000000,37073.53582000
45810.99000000,47444.11000000,45530.92000000,46407.35000000,33394.67794000
46407.36000000,46890.71000000,45118.00000000,46580.51000000,44641.87514000
46580.50000000,47200.00000000,45353.81000000,45497.55000000,42192.74852000
45497.54000000,45507.14000000,43121.00000000,43170.47000000,60849.32936000
43170.47000000,43900.99000000,42727.35000000,43444.19000000,37396.54156000
43444.20000000,43970.62000000,42107.14000000,42252.01000000,42375.04203000
42252.02000000,42800.00000000,42125.48000000,42753.97000000,17891.66047000
42753.96000000,43410.30000000,41868.00000000,42158.85000000,22771.09403000
42158.85000000,42414.71000000,39200.00000000,39530.45000000,63560.44721000
39530.45000000,40699.00000000,39254.63000000,40074.94000000,57751.01778000
40074.95000000,41561.31000000,39588.54000000,41147.79000000,41342.27254000
41147.78000000,41500.00000000,39551.94000000,39942.38000000,36807.01401000
39942.37000000,40870.36000000,39766.40000000,40551.90000000,24026.35739000
40551.90000000,40709.35000000,39991.55000000,40378.71000000,15805.44718000
40378.70000000,40595.67000000,39546.17000000,39678.12000000,19988.49259000
39678.11000000,41116.73000000,38536.51000000,40801.13000000,54243.49575000
40801.13000000,41760.00000000,40571.00000000,41493.18000000,35788.85843000
41493.19000000,42199.00000000,40820.00000000,41358.19000000,40877.35041000
41358.19000000,42976.00000000,39751.00000000,40480.01000000,59316.27657000
40480.01000000,40795.06000000,39177.00000000,39709.18000000,46664.01960000
39709.19000000,39980.00000000,39285.00000000,39441.60000000,20291.42375000
39441.61000000,39940.00000000,38929.62000000,39450.13000000,26703.61186000
39450.12000000,40616.00000000,38200.00000000,40426.08000000,63037.12784000
40426.08000000,40797.31000000,37702.26000000,38112.65000000,66650.25800000
38112.64000000,39474.72000000,37881.31000000,39235.72000000,57083.12272000
39235.72000000,40372.63000000,38881.43000000,39742.07000000,56086.67150000
39742.06000000,39925.25000000,38175.00000000,38596.11000000,51453.65715000
38596.11000000,38795.38000000,37578.20000000,37630.80000000,35321.18989000
37630.80000000,38675.00000000,37386.38000000,38468.35000000,38812.24104000
38468.35000000,39167.34000000,38052.00000000,38525.16000000,53200.92628000
38525.16000000,38651.51000000,37517.80000000,37728.95000000,40316.45358000
37728.95000000,40023.77000000,37670.00000000,39690.00000000,62574.61736000
39690.00000000,39845.51000000,35571.90000000,36552.97000000,88722.43355000
36552.97000000,36675.63000000,35258.00000000,36013.77000000,68437.80187000
36013.77000000,36146.30000000,34785.00000000,35472.39000000,34281.70682000
35472.40000000,35514.22000000,33713.95000000,34038.40000000,72445.64344000
34038.39000000,34243.15000000,30033.33000000,30076.31000000,191876.92642800
30074.23000000,32658.99000000,29730.40000000,31017.10000000,165532.00311000
31017.11000000,32162.59000000,27785.00000000,29103.94000000,207063.73927800
29103.94000000,30243.00000000,26700.00000000,29029.75000000,204507.26313800
29029.74000000,31083.37000000,28751.67000000,29287.05000000,97872.36957000
29287.05000000,30343.27000000,28630.00000000,30086.74000000,51095.87863000
30086.74000000,31460.00000000,29480.00000000,31328.89000000,46275.66912000
31328.89000000,31328.90000000,29087.04000000,29874.01000000,73082.19658000
29874.01000000,30788.37000000,29450.38000000,30444.93000000,56724.13307000
30444.93000000,30709.99000000,28654.47000000,28715.32000000,59749.15799000
28715.33000000,30545.18000000,28691.38000000,30319.23000000,67877.36415000
30319.22000000,30777.33000000,28730.00000000,29201.01000000,60517.25325000
29201.01000000,29656.18000000,28947.28000000,29445.06000000,20987.13124000
29445.07000000,30487.99000000,29255.11000000,30293.94000000,36158.98748000
30293.93000000,30670.51000000,28866.35000000,29109.15000000,63901.49932000
29109.14000000,29845.86000000,28669.00000000,29654.58000000,59442.96036000
29654.58000000,30223.74000000,29294.21000000,29542.15000000,59537.38659000
29542.14000000,29886.64000000,28019.56000000,29201.35000000,94581.65463000
29201.35000000,29397.66000000,28282.90000000,28629.80000000,90998.52010000
28629.81000000,29266.00000000,28450.00000000,29031.33000000,34479.35127000
29031.33000000,29587.78000000,28839.21000000,29468.10000000,27567.34764000
29468.10000000,32222.00000000,29299.62000000,31734.22000000,96785.94760000
31734.23000000,32399.00000000,31200.01000000,31801.04000000,62433.11632000
31801.05000000,31982.97000000,29301.00000000,29805.83000000,103395.63382000
29805.84000000,30689.00000000,29594.55000000,30452.62000000,56961.42928000
30452.63000000,30699.00000000,29282.36000000,29700.21000000,54067.44727000
29700.21000000,29988.88000000,29485.00000000,29864.04000000,25617.90113000
29864.03000000,30189.00000000,29531.42000000,29919.21000000,23139.92810000
29919.20000000,31765.64000000,29890.23000000,31373.10000000,68836.92456000
31373.10000000,31589.60000000,29218.96000000,31125.33000000,110674.51658000
